user_id,first_name,last_name,full_name,email,location,industry,job_title,company,bio,skills,connections,experience_years,education,profile_views,posts_count,followers,following,created_date,last_active,verified,premium
ln_0328,Sheryl,Le,Sheryl Le,sheryl.le@adobe.com,"Los Angeles, CA",Marketing,Growth Hacker,Adobe,Growth Hacker | Adobe | Expert in seo | Los Angeles based,"SEO, Facebook Ads, Digital Marketing, Copywriting, Content Marketing, Google Analytics",455,9,Wheeler-Gonzalez University - PhD Marketing,7384,263,6288,1025,2018-03-08,2025-06-03,False,False
ln_0329,Stacy,Cook,Stacy Cook,stacy.cook@bostonconsultinggroup.com,"New York, NY",Consulting,Business Analyst,Boston Consulting Group,Business Analyst at Boston Consulting Group | 16+ years experience | Specializing in strategy,"Strategy, Business Analysis, Client Management, Project Management, Excel",879,16,"James, Atkins and Alexander University - MS Consulting",7766,515,12200,1889,2020-06-12,2025-06-06,False,False
ln_0330,Debra,Wheeler,Debra Wheeler,debra.wheeler@bankofamerica.com,Singapore,Finance,Financial Analyst,Bank of America,Experienced Financial Analyst with 13 years in Finance. Passionate about risk management and sql.,"Risk Management, SQL, Financial Modeling, VBA",116,13,Flores-Valentine University - MS Finance,7837,65,11456,1836,2018-11-03,2025-06-03,False,True
ln_0331,Tamara,Novak,Tamara Novak,tamara.novak@proctergamble.com,"Miami, FL",Marketing,Marketing Manager,Procter & Gamble,Marketing Manager at Procter & Gamble | 11+ years experience | Specializing in digital marketing,"Digital Marketing, Facebook Ads, Content Marketing, Google Analytics, Copywriting",888,11,Navarro-Chen University - MS Marketing,2466,565,5428,1682,2024-03-16,2025-06-06,False,True
ln_0332,Mark,Ramirez,Mark Ramirez,mark.ramirez@morganstanley.com,"New York, NY",Finance,Investment Banker,Morgan Stanley,Senior Investment Banker helping companies grow through excel and vba. 12 years in Finance.,"Excel, VBA, Python",1210,12,Diaz-Frederick University - BS Finance,7927,741,13372,680,2018-10-31,2025-06-07,False,True
ln_0333,Hector,Saunders,Hector Saunders,hector.saunders@kaiserpermanente.com,"Los Angeles, CA",Healthcare,Pharmacist,Kaiser Permanente,Pharmacist | Kaiser Permanente | Expert in patient care | Los Angeles based,"Patient Care, Medical Research, EMR Systems, Clinical Trials, Healthcare Management",320,4,Benton Group University - MBA Healthcare,3693,421,3132,1543,2024-01-13,2025-06-02,False,False
ln_0334,Lauren,Guerra,Lauren Guerra,lauren.guerra@coca-cola.com,"Chicago, IL",Marketing,SEO Specialist,Coca-Cola,SEO Specialist | Coca-Cola | Expert in seo | Chicago based,"SEO, Facebook Ads, Digital Marketing, Copywriting, Google Analytics",498,3,Fuentes Group University - PhD Marketing,2742,720,10758,1554,2022-02-22,2025-06-01,False,False
ln_0335,Kevin,King,Kevin King,kevin.king@bankofamerica.com,Singapore,Finance,Investment Banker,Bank of America,Investment Banker | Bank of America | Expert in sql | Singapore based,"SQL, Risk Management, Excel, Bloomberg, Python",223,15,Espinoza Group University - MBA Finance,4093,135,5958,1080,2017-12-14,2025-06-07,False,True
ln_0336,Timothy,Morales,Timothy Morales,timothy.morales@massgeneral.com,"Rochester, MN",Healthcare,Pharmacist,Mass General,Experienced Pharmacist with 18 years in Healthcare. Passionate about clinical trials and patient care.,"Clinical Trials, Patient Care, Medical Research",1337,18,"Mclean, Kane and Barnes University - PhD Healthcare",3483,624,6973,588,2017-09-09,2025-06-07,False,False
ln_0337,Jacqueline,Burnett,Jacqueline Burnett,jacqueline.burnett@proctergamble.com,"Chicago, IL",Marketing,Content Creator,Procter & Gamble,Senior Content Creator helping companies grow through copywriting and facebook ads. 19 years in Marketing.,"Copywriting, Facebook Ads, Google Analytics, SEO",2330,19,"Little, Miller and Mack University - BS Marketing",1617,698,11170,259,2022-01-13,2025-06-03,False,False
ln_0338,Deborah,Williams,Deborah Williams,deborah.williams@adobe.com,"Miami, FL",Marketing,Marketing Manager,Adobe,Experienced Marketing Manager with 13 years in Marketing. Passionate about content marketing and facebook ads.,"Content Marketing, Facebook Ads, Digital Marketing, SEO, Google Analytics, Copywriting",2550,13,"Byrd, Ross and Goodwin University - MBA Marketing",5815,630,12837,1779,2024-03-11,2025-06-04,False,False
ln_0339,Alex,Green,Alex Green,alex.green@meta.com,"Seattle, WA",Technology,Software Engineer,Meta,Senior Software Engineer helping companies grow through react and agile. 18 years in Technology.,"React, Agile, SQL",1697,18,"Burgess, Grant and Watts University - PhD Technology",1802,230,11365,1896,2018-12-24,2025-06-03,False,False
ln_0340,Steven,Frazier,Steven Frazier,steven.frazier@kaiserpermanente.com,"Boston, MA",Healthcare,Healthcare Administrator,Kaiser Permanente,Experienced Healthcare Administrator with 10 years in Healthcare. Passionate about emr systems and clinical trials.,"EMR Systems, Clinical Trials, Patient Care",1612,10,"Mason, Cooper and Johnson University - MBA Healthcare",206,740,9375,1780,2018-03-02,2025-06-03,False,True
ln_0341,Suzanne,Wilson,Suzanne Wilson,suzanne.wilson@johnshopkins.com,"Cleveland, OH",Healthcare,Doctor,Johns Hopkins,Doctor at Johns Hopkins | 18+ years experience | Specializing in healthcare management,"Healthcare Management, Clinical Trials, Medical Research, EMR Systems, Patient Care",2813,18,"Thomas, Collins and Gibson University - BS Healthcare",4090,162,3283,1237,2018-11-18,2025-06-04,False,False
ln_0342,Thomas,Kim,Thomas Kim,thomas.kim@coca-cola.com,"Los Angeles, CA",Marketing,Digital Marketer,Coca-Cola,Digital Marketer | Coca-Cola | Expert in digital marketing | Los Angeles based,"Digital Marketing, Copywriting, Facebook Ads, Google Analytics",656,16,"Chavez, Jones and Williams University - MBA Marketing",1324,677,13404,951,2022-05-29,2025-06-01,False,False
ln_0343,Matthew,Rodriguez,Matthew Rodriguez,matthew.rodriguez@pwc.com,"Boston, MA",Consulting,Senior Consultant,PwC,Senior Consultant | PwC | Expert in project management | Boston based,"Project Management, Excel, Client Management, Business Analysis, PowerPoint, Strategy",2576,6,Spears Ltd University - MBA Consulting,4934,530,14074,1596,2019-02-21,2025-06-02,False,False
ln_0344,Ethan,Castro,Ethan Castro,ethan.castro@adobe.com,"Chicago, IL",Marketing,SEO Specialist,Adobe,Experienced SEO Specialist with 12 years in Marketing. Passionate about digital marketing and facebook ads.,"Digital Marketing, Facebook Ads, Google Analytics",2476,12,Hall-Sullivan University - PhD Marketing,5856,101,2527,1595,2018-09-22,2025-06-05,False,False
ln_0345,Ryan,Johnson,Ryan Johnson,ryan.johnson@massgeneral.com,"Boston, MA",Healthcare,Healthcare Administrator,Mass General,Senior Healthcare Administrator helping companies grow through medical research and clinical trials. 3 years in Healthcare.,"Medical Research, Clinical Trials, Healthcare Management",2611,3,"Ware, Cole and Jordan University - MBA Healthcare",7602,371,8965,1694,2017-06-19,2025-06-02,True,False
ln_0346,Joshua,Padilla,Joshua Padilla,joshua.padilla@hubspot.com,"Chicago, IL",Marketing,SEO Specialist,HubSpot,Senior SEO Specialist helping companies grow through content marketing and copywriting. 19 years in Marketing.,"Content Marketing, Copywriting, Facebook Ads, Digital Marketing, Google Analytics, SEO",351,19,Ray PLC University - PhD Marketing,4936,193,9585,205,2018-09-28,2025-06-03,False,True
ln_0347,Stephen,Baker,Stephen Baker,stephen.baker@baincompany.com,"San Francisco, CA",Consulting,Management Consultant,Bain & Company,Senior Management Consultant helping companies grow through business analysis and project management. 9 years in Consulting.,"Business Analysis, Project Management, Strategy",642,9,Rose-Fowler University - MS Consulting,2454,283,432,1618,2021-08-11,2025-06-05,True,True
ln_0348,Brenda,Bailey,Brenda Bailey,brenda.bailey@ey.com,"San Francisco, CA",Consulting,Strategy Consultant,EY,Experienced Strategy Consultant with 17 years in Consulting. Passionate about business analysis and powerpoint.,"Business Analysis, PowerPoint, Client Management, Excel, Strategy",1504,17,Williamson-Cervantes University - MBA Consulting,1388,629,13663,415,2022-05-17,2025-06-03,False,False
ln_0349,Christina,Miller,Christina Miller,christina.miller@unilever.com,"Atlanta, GA",Marketing,Content Creator,Unilever,Experienced Content Creator with 9 years in Marketing. Passionate about seo and facebook ads.,"SEO, Facebook Ads, Content Marketing, Digital Marketing",315,9,Edwards and Sons University - BS Marketing,4001,428,8002,717,2019-07-28,2025-06-02,False,False
ln_0350,Heather,Dixon,Heather Dixon,heather.dixon@deloitte.com,"San Francisco, CA",Consulting,Strategy Consultant,Deloitte,Senior Strategy Consultant helping companies grow through powerpoint and business analysis. 13 years in Consulting.,"PowerPoint, Business Analysis, Excel, Strategy, Project Management, Client Management",2271,13,Carlson-Andrews University - MBA Consulting,997,564,10643,824,2020-05-24,2025-06-04,False,False
ln_0351,Amanda,Ellison,Amanda Ellison,amanda.ellison@kaiserpermanente.com,"Baltimore, MD",Healthcare,Medical Researcher,Kaiser Permanente,Medical Researcher at Kaiser Permanente | 8+ years experience | Specializing in healthcare management,"Healthcare Management, Clinical Trials, Medical Research",2229,8,Peters Group University - MS Healthcare,5751,726,3147,741,2019-06-16,2025-06-02,False,False
ln_0352,Megan,Harvey,Megan Harvey,megan.harvey@uber.com,"San Francisco, CA",Technology,Software Engineer,Uber,Senior Software Engineer helping companies grow through sql and docker. 10 years in Technology.,"SQL, Docker, AWS",890,10,Crane-Washington University - MBA Technology,394,654,1706,216,2018-10-19,2025-06-03,False,False
ln_0353,Anna,Delgado,Anna Delgado,anna.delgado@wellsfargo.com,"New York, NY",Finance,Quantitative Analyst,Wells Fargo,Quantitative Analyst | Wells Fargo | Expert in excel | New York based,"Excel, Tableau, Python",2788,5,Cohen-Perry University - BS Finance,7540,133,11597,477,2023-04-24,2025-06-04,False,False
ln_0354,Christopher,Johnson,Christopher Johnson,christopher.johnson@airbnb.com,"New York, NY",Technology,Tech Lead,Airbnb,Tech Lead | Airbnb | Expert in docker | New York based,"Docker, Machine Learning, React, Kubernetes, Python, SQL",1691,2,Carter LLC University - MS Technology,692,284,13516,642,2019-01-03,2025-06-03,False,True
ln_0355,Kimberly,Cunningham,Kimberly Cunningham,kimberly.cunningham@blackrock.com,"London, UK",Finance,Quantitative Analyst,BlackRock,Quantitative Analyst | BlackRock | Expert in excel | London based,"Excel, VBA, Python, Risk Management, Tableau, Bloomberg",1160,4,Dunn-Wilson University - MBA Finance,485,94,1353,1270,2018-03-26,2025-06-06,False,False
ln_0356,Madeline,Richardson,Madeline Richardson,madeline.richardson@amazon.com,"San Francisco, CA",Technology,DevOps Engineer,Amazon,DevOps Engineer | Amazon | Expert in kubernetes | San Francisco based,"Kubernetes, Machine Learning, React",2453,11,Wolf Group University - MBA Technology,4422,744,12831,1104,2021-04-04,2025-06-07,False,False
ln_0357,Curtis,Greer,Curtis Greer,curtis.greer@meta.com,"San Francisco, CA",Technology,UX Designer,Meta,Experienced UX Designer with 13 years in Technology. Passionate about sql and javascript.,"SQL, JavaScript, Docker, React, Agile, Kubernetes",2689,13,Evans Inc University - MBA Technology,3192,567,14181,796,2020-07-31,2025-06-03,True,False
ln_0358,Lisa,Gonzales,Lisa Gonzales,lisa.gonzales@johnshopkins.com,"Rochester, MN",Healthcare,Medical Director,Johns Hopkins,Experienced Medical Director with 13 years in Healthcare. Passionate about clinical trials and medical research.,"Clinical Trials, Medical Research, EMR Systems",2683,13,Rowe and Sons University - MS Healthcare,4185,106,14703,1395,2018-11-26,2025-06-06,False,True
ln_0359,Hannah,Callahan,Hannah Callahan,hannah.callahan@google.com,"Boston, MA",Technology,Data Scientist,Google,Senior Data Scientist helping companies grow through sql and kubernetes. 18 years in Technology.,"SQL, Kubernetes, JavaScript, Git",2146,18,"Chen, Martin and Taylor University - PhD Technology",334,57,5758,214,2018-11-18,2025-06-02,False,False
ln_0360,Brian,Bell,Brian Bell,brian.bell@unilever.com,"Miami, FL",Marketing,Marketing Manager,Unilever,Marketing Manager at Unilever | 2+ years experience | Specializing in copywriting,"Copywriting, Facebook Ads, SEO, Content Marketing, Digital Marketing, Google Analytics",2102,2,Carlson-Jackson University - MBA Marketing,4060,653,950,597,2024-04-14,2025-06-03,False,True
ln_0361,Ashley,Farley,Ashley Farley,ashley.farley@goldmansachs.com,"Chicago, IL",Finance,VP Finance,Goldman Sachs,Experienced VP Finance with 19 years in Finance. Passionate about vba and python.,"VBA, Python, Excel",535,19,"Duke, Shelton and Davis University - MBA Finance",4272,629,13293,1360,2024-03-03,2025-06-06,False,False
ln_0362,Samantha,Riddle,Samantha Riddle,samantha.riddle@salesforce.com,"Atlanta, GA",Marketing,Brand Manager,Salesforce,Brand Manager at Salesforce | 2+ years experience | Specializing in digital marketing,"Digital Marketing, Facebook Ads, SEO, Google Analytics, Copywriting",1474,2,"Martinez, Cline and Wright University - MBA Marketing",1189,300,2514,1651,2022-05-31,2025-06-06,False,False
ln_0363,Kathleen,Lowe,Kathleen Lowe,kathleen.lowe@deloitte.com,"Boston, MA",Consulting,Strategy Consultant,Deloitte,Experienced Strategy Consultant with 6 years in Consulting. Passionate about business analysis and strategy.,"Business Analysis, Strategy, Excel",2094,6,Thomas-Chen University - MBA Consulting,252,27,3139,1996,2021-10-29,2025-06-03,True,False
ln_0364,Charles,Norton,Charles Norton,charles.norton@clevelandclinic.com,"Rochester, MN",Healthcare,Healthcare Administrator,Cleveland Clinic,Healthcare Administrator at Cleveland Clinic | 14+ years experience | Specializing in medical research,"Medical Research, Healthcare Management, Clinical Trials, EMR Systems",814,14,Powell Ltd University - MBA Healthcare,5084,204,11950,1123,2019-05-20,2025-06-07,False,True
ln_0365,Miguel,Clements,Miguel Clements,miguel.clements@clevelandclinic.com,"Boston, MA",Healthcare,Medical Researcher,Cleveland Clinic,Senior Medical Researcher helping companies grow through medical research and patient care. 20 years in Healthcare.,"Medical Research, Patient Care, Healthcare Management, Clinical Trials",2310,20,Perkins-Melton University - BS Healthcare,4002,661,11002,526,2023-05-13,2025-06-01,False,True
ln_0366,Teresa,Reid,Teresa Reid,teresa.reid@bankofamerica.com,Hong Kong,Finance,VP Finance,Bank of America,Senior VP Finance helping companies grow through bloomberg and excel. 12 years in Finance.,"Bloomberg, Excel, SQL, Financial Modeling, Python, VBA",958,12,"Howard, Brown and Ferguson University - PhD Finance",2259,362,10305,1748,2018-12-16,2025-06-04,False,False
ln_0367,Jason,Adams,Jason Adams,jason.adams@google.com,"Boston, MA",Technology,Tech Lead,Google,Experienced Tech Lead with 4 years in Technology. Passionate about react and python.,"React, Python, SQL, Machine Learning",1063,4,Morgan-Lane University - PhD Technology,5055,613,5540,958,2021-05-25,2025-06-04,False,False
ln_0368,Matthew,Fleming,Matthew Fleming,matthew.fleming@mayoclinic.com,"Baltimore, MD",Healthcare,Nurse,Mayo Clinic,Nurse | Mayo Clinic | Expert in patient care | Baltimore based,"Patient Care, Medical Research, Healthcare Management, Clinical Trials",1003,7,Williams Ltd University - MBA Healthcare,4058,619,8136,211,2022-12-02,2025-06-04,False,True
ln_0369,David,Mathews,David Mathews,david.mathews@bostonconsultinggroup.com,"San Francisco, CA",Consulting,Senior Consultant,Boston Consulting Group,Senior Consultant at Boston Consulting Group | 9+ years experience | Specializing in business analysis,"Business Analysis, Excel, Client Management, PowerPoint, Project Management",1475,9,Bryant-Braun University - BS Consulting,462,728,9517,222,2020-06-05,2025-06-07,False,True
ln_0370,Regina,Khan,Regina Khan,regina.khan@nike.com,"Los Angeles, CA",Marketing,Content Creator,Nike,Content Creator at Nike | 19+ years experience | Specializing in seo,"SEO, Content Marketing, Copywriting, Facebook Ads, Digital Marketing",454,19,Moore-Cantu University - PhD Marketing,7220,554,8215,1865,2019-05-09,2025-06-05,False,False
