user_id,username,display_name,first_name,last_name,bio,location,website,content_type,followers,following,posts_count,stories_count,reels_count,avg_likes,avg_comments,engagement_rate,verified,private,business_account,created_date,last_post_date,profile_pic_url,is_match
ig_0001,daniellejohnson99,Danielle Johnson,Danielle,Johnson,💫 Nature creator | Johnsonland based | Spreading positivity,"Karenberg, Yemen",,Nature,14370,906,942,76,17,337,99,3.54,True,False,False,2021-07-31,2025-06-01,https://example.com/profile_1.jpg,True
ig_0614,cassandrafarley735,Cassandra Farley,Cassandra,Farley,📸 Capturing life's moments | Fitness enthusiast | Jasonstad,"Lake Alisonchester, United Kingdom",,Fitness,33398,1547,249,44,11,482,95,5.2,True,False,False,2022-05-02,2025-06-06,https://example.com/profile_614.jpg,False
ig_0615,williamparsons726,William Parsons,William,Parsons,💫 Lifestyle creator | Lisaburgh based | Spreading positivity,"Johnside, Christmas Island",https://www.rivera.com/,Lifestyle,31706,1059,414,12,41,54,55,6.29,False,True,True,2024-01-02,2025-06-01,https://example.com/profile_615.jpg,False
ig_0616,michellemartin651,Michelle Martin,Michelle,Martin,🎯 Nature | Entrepreneur | Building dreams one post at a time,"East Ashleychester, Finland",,Nature,42972,1715,292,31,49,86,80,1.89,False,False,True,2020-01-18,2025-06-03,https://example.com/profile_616.jpg,False
ig_0617,codyatkins472,Cody Atkins,Cody,Atkins,📸 Capturing life's moments | Family enthusiast | Murphyview,"Martinezside, Mali",,Family,38990,908,613,68,41,262,70,5.85,False,False,True,2019-01-17,2025-06-01,https://example.com/profile_617.jpg,False
ig_0618,brittanychapman753,Brittany Chapman,Brittany,Chapman,✨ Lifestyle lover | Sharing my journey | DM for collabs,"Lewisview, Finland",https://mccarty.org/,Lifestyle,24798,804,732,51,34,403,98,2.2,False,True,True,2022-01-25,2025-06-04,https://example.com/profile_618.jpg,False
ig_0619,rickyrodriguez332,Ricky Rodriguez,Ricky,Rodriguez,✨ Gaming lover | Sharing my journey | DM for collabs,"North Meghanmouth, United States of America",,Gaming,33341,1264,599,20,21,343,29,5.22,False,True,False,2018-02-02,2025-06-01,https://example.com/profile_619.jpg,False
ig_0620,katherinelindsey756,Katherine Lindsey,Katherine,Lindsey,✨ Business lover | Sharing my journey | DM for collabs,"West Philipstad, Italy",,Business,39934,96,475,34,40,496,19,6.35,False,False,False,2020-11-21,2025-06-03,https://example.com/profile_620.jpg,False
ig_0621,denisejones65,Denise Jones,Denise,Jones,🎯 Gaming | Entrepreneur | Building dreams one post at a time,"Henryport, Eritrea",,Gaming,31847,94,595,0,35,810,77,4.2,False,False,False,2021-12-09,2025-06-06,https://example.com/profile_621.jpg,False
ig_0622,henrymitchell703,Henry Mitchell,Henry,Mitchell,💫 Business creator | West Cheryl based | Spreading positivity,"Johnstonmouth, Andorra",,Business,33461,446,841,77,32,877,39,1.79,False,True,False,2024-06-30,2025-06-07,https://example.com/profile_622.jpg,False
ig_0623,joshuamalone860,Joshua Malone,Joshua,Malone,🎯 Gaming | Entrepreneur | Building dreams one post at a time,"Vincentshire, Somalia",http://collins-taylor.com/,Gaming,22602,472,428,93,37,559,69,1.75,False,False,True,2024-08-23,2025-06-06,https://example.com/profile_623.jpg,False
ig_0624,ryanruiz272,Ryan Ruiz,Ryan,Ruiz,🌟 Business | Living my best life | Follow for daily inspiration,"West Susanberg, Greenland",,Business,39744,391,698,81,32,835,51,7.13,False,True,True,2017-11-17,2025-06-07,https://example.com/profile_624.jpg,False
ig_0625,micheleryan856,Michele Ryan,Michele,Ryan,✨ Travel lover | Sharing my journey | DM for collabs,"Baxterport, Malaysia",,Travel,30160,130,426,51,18,576,78,7.31,True,True,False,2025-05-17,2025-06-01,https://example.com/profile_625.jpg,False
ig_0626,robertcampos548,Robert Campos,Robert,Campos,🌟 Technology | Living my best life | Follow for daily inspiration,"Lake Paulmouth, Malaysia",,Technology,14612,51,589,69,36,578,25,7.12,True,False,False,2020-03-29,2025-06-01,https://example.com/profile_626.jpg,False
ig_0627,maryjohnson313,Mary Johnson,Mary,Johnson,🎯 Nature | Entrepreneur | Building dreams one post at a time,"Burkeland, Sri Lanka",,Nature,39094,1559,505,33,47,118,71,3.43,True,True,True,2022-04-26,2025-06-02,https://example.com/profile_627.jpg,False
ig_0628,katherineday948,Katherine Day,Katherine,Day,🌟 Gaming | Living my best life | Follow for daily inspiration,"Bellfurt, Senegal",https://www.hughes.com/,Gaming,3196,51,237,5,43,363,93,3.73,False,True,False,2017-11-05,2025-06-02,https://example.com/profile_628.jpg,False
ig_0629,robertoking661,Roberto King,Roberto,King,📸 Capturing life's moments | Art enthusiast | Jasonview,"Romerofurt, San Marino",http://www.medina.com/,Art,23524,843,319,12,35,277,99,4.96,False,False,False,2019-01-02,2025-06-03,https://example.com/profile_629.jpg,False
ig_0630,erindavis460,Erin Davis,Erin,Davis,🎯 Travel | Entrepreneur | Building dreams one post at a time,"Turnerstad, Kyrgyz Republic",https://leonard.biz/,Travel,47352,1918,39,83,7,553,61,2.13,True,True,True,2019-05-24,2025-06-03,https://example.com/profile_630.jpg,False
ig_0631,amandahorton647,Amanda Horton,Amanda,Horton,💫 Art creator | Cervantesview based | Spreading positivity,"Burchstad, New Zealand",,Art,45184,301,68,29,17,950,38,3.12,False,True,True,2019-08-13,2025-06-03,https://example.com/profile_631.jpg,False
ig_0632,johnmitchell403,John Mitchell,John,Mitchell,🌟 Pets | Living my best life | Follow for daily inspiration,"South Kara, Solomon Islands",,Pets,27752,1194,944,51,23,178,39,7.58,False,True,True,2019-06-19,2025-06-06,https://example.com/profile_632.jpg,False
ig_0633,anthonymullins120,Anthony Mullins,Anthony,Mullins,🌟 Education | Living my best life | Follow for daily inspiration,"Grantport, Anguilla",,Education,28686,1836,509,17,20,964,55,6.38,True,True,True,2019-07-22,2025-06-02,https://example.com/profile_633.jpg,False
ig_0634,susancastillo624,Susan Castillo,Susan,Castillo,🌟 Lifestyle | Living my best life | Follow for daily inspiration,"Bellport, Benin",,Lifestyle,41728,1376,695,37,28,822,4,2.81,False,False,False,2018-01-16,2025-06-06,https://example.com/profile_634.jpg,False
ig_0635,katiepearson311,Katie Pearson,Katie,Pearson,🌟 Nature | Living my best life | Follow for daily inspiration,"Port Antonioton, Montserrat",,Nature,21443,812,631,28,38,457,42,2.2,True,True,False,2024-03-29,2025-06-06,https://example.com/profile_635.jpg,False
ig_0636,laurawatson7,Laura Watson,Laura,Watson,📸 Capturing life's moments | Pets enthusiast | Jessicaberg,"Lake Kelly, Estonia",https://www.bird.biz/,Pets,18939,732,766,44,13,114,22,5.91,True,True,True,2020-05-10,2025-06-03,https://example.com/profile_636.jpg,False
ig_0637,henrygonzalez404,Henry Gonzalez,Henry,Gonzalez,✨ Fitness lover | Sharing my journey | DM for collabs,"Lake Francestown, Tokelau",http://johnson-key.com/,Fitness,4555,1953,754,99,30,252,100,5.48,False,False,True,2017-12-29,2025-06-06,https://example.com/profile_637.jpg,False
ig_0638,lisarichards436,Lisa Richards,Lisa,Richards,🎯 Technology | Entrepreneur | Building dreams one post at a time,"New Hannahhaven, Montenegro",,Technology,48040,554,652,44,35,338,92,5.73,False,True,True,2022-03-02,2025-06-03,https://example.com/profile_638.jpg,False
ig_0639,leonardmiller599,Leonard Miller,Leonard,Miller,✨ Business lover | Sharing my journey | DM for collabs,"Lake Suzanne, Solomon Islands",,Business,22793,336,749,40,6,425,15,7.84,False,False,False,2024-11-12,2025-06-03,https://example.com/profile_639.jpg,False
ig_0640,charlescross630,Charles Cross,Charles,Cross,💫 Food creator | Westland based | Spreading positivity,"Dixontown, Fiji",,Food,22119,1926,73,67,40,58,47,3.16,True,False,False,2023-03-14,2025-06-06,https://example.com/profile_640.jpg,False
ig_0641,robertlambert466,Robert Lambert,Robert,Lambert,🌟 Business | Living my best life | Follow for daily inspiration,"Lake Nathanberg, Heard Island and McDonald Islands",,Business,24094,1357,239,45,49,154,39,4.07,False,True,False,2020-08-31,2025-06-07,https://example.com/profile_641.jpg,False
ig_0642,brendasmith122,Brenda Smith,Brenda,Smith,🎯 Health | Entrepreneur | Building dreams one post at a time,"North Jessica, Morocco",,Health,37526,990,224,33,18,877,78,2.42,False,True,False,2023-01-26,2025-06-04,https://example.com/profile_642.jpg,False
ig_0643,rebekahwyatt523,Rebekah Wyatt,Rebekah,Wyatt,📸 Capturing life's moments | Nature enthusiast | Joshuafort,"New Amanda, China",,Nature,8279,1135,242,53,5,904,9,5.82,True,True,False,2024-10-01,2025-06-01,https://example.com/profile_643.jpg,False
ig_0644,brianjones959,Brian Jones,Brian,Jones,🎯 Travel | Entrepreneur | Building dreams one post at a time,"Toddmouth, Trinidad and Tobago",,Travel,35158,1871,199,71,4,371,23,4.36,False,True,True,2019-05-20,2025-06-04,https://example.com/profile_644.jpg,False
ig_0645,maryking293,Mary King,Mary,King,💫 Nature creator | Garymouth based | Spreading positivity,"Michelleberg, Afghanistan",,Nature,44944,178,340,23,7,465,89,3.14,False,True,False,2018-12-09,2025-06-05,https://example.com/profile_645.jpg,False
ig_0646,juliansmith747,Julian Smith,Julian,Smith,💫 Music creator | Lake Jeremy based | Spreading positivity,"Brewerstad, Belize",https://frost-lin.info/,Music,33645,152,123,65,36,894,14,3.49,False,True,False,2019-11-08,2025-06-02,https://example.com/profile_646.jpg,False
ig_0647,tarasellers286,Tara Sellers,Tara,Sellers,💫 Beauty creator | New Emilytown based | Spreading positivity,"West Willie, Congo",,Beauty,31504,956,780,48,10,616,51,5.12,True,False,True,2019-07-29,2025-06-07,https://example.com/profile_647.jpg,False
ig_0648,robertflores215,Robert Flores,Robert,Flores,✨ Beauty lover | Sharing my journey | DM for collabs,"Danaville, Liechtenstein",,Beauty,37821,576,929,48,40,822,56,2.83,False,True,True,2021-11-02,2025-06-03,https://example.com/profile_648.jpg,False
ig_0649,natalieroman707,Natalie Roman,Natalie,Roman,📸 Capturing life's moments | Travel enthusiast | Port Barbaraport,"East Teresaside, Honduras",,Travel,39131,1184,368,61,14,601,3,4.72,True,False,True,2020-01-29,2025-06-06,https://example.com/profile_649.jpg,False
ig_0650,marydudley98,Mary Dudley,Mary,Dudley,🎯 Food | Entrepreneur | Building dreams one post at a time,"New Jamie, Timor-Leste",,Food,43587,1119,317,36,10,676,38,3.73,False,False,False,2018-03-18,2025-06-02,https://example.com/profile_650.jpg,False
ig_0651,amandablevins449,Amanda Blevins,Amanda,Blevins,🎯 Photography | Entrepreneur | Building dreams one post at a time,"East Susanland, Svalbard & Jan Mayen Islands",https://green.org/,Photography,24409,1737,813,62,21,660,91,5.0,True,True,True,2025-04-16,2025-06-02,https://example.com/profile_651.jpg,False
ig_0652,robingarcia184,Robin Garcia,Robin,Garcia,📸 Capturing life's moments | Fitness enthusiast | Audreybury,"Port Brianaville, China",,Fitness,38360,997,768,68,38,686,85,6.92,True,True,False,2017-12-10,2025-06-03,https://example.com/profile_652.jpg,False
ig_0653,thomaslee542,Thomas Lee,Thomas,Lee,✨ Nature lover | Sharing my journey | DM for collabs,"East Johnmouth, Turkmenistan",,Nature,29712,1890,103,59,0,958,43,6.25,False,False,False,2022-07-25,2025-06-03,https://example.com/profile_653.jpg,False
ig_0654,melindafarley831,Melinda Farley,Melinda,Farley,🌟 Fashion | Living my best life | Follow for daily inspiration,"Port Kyletown, Korea",https://www.joseph.biz/,Fashion,13607,921,528,97,10,545,51,7.87,True,True,True,2020-04-26,2025-06-04,https://example.com/profile_654.jpg,False
ig_0655,elizabethedwards744,Elizabeth Edwards,Elizabeth,Edwards,📸 Capturing life's moments | Art enthusiast | Russellchester,"Lake Lauren, Greece",,Art,33050,749,790,55,34,126,100,1.57,True,False,True,2025-05-03,2025-06-03,https://example.com/profile_655.jpg,False
ig_0656,kristaharmon282,Krista Harmon,Krista,Harmon,🎯 Education | Entrepreneur | Building dreams one post at a time,"South Sheila, Togo",,Education,1585,1561,834,79,42,948,93,5.01,True,True,False,2024-09-02,2025-06-02,https://example.com/profile_656.jpg,False
ig_0657,ericbutler480,Eric Butler,Eric,Butler,🌟 Travel | Living my best life | Follow for daily inspiration,"South Teresafurt, Norway",,Travel,36818,1814,455,54,37,222,29,6.76,False,True,False,2020-06-23,2025-06-05,https://example.com/profile_657.jpg,False
ig_0658,andrewoodard763,Andre Woodard,Andre,Woodard,🎯 Family | Entrepreneur | Building dreams one post at a time,"Port Jody, Iraq",http://buckley.info/,Family,49549,1528,495,95,0,797,86,3.23,True,False,True,2020-04-12,2025-06-05,https://example.com/profile_658.jpg,False
ig_0659,georgecasey765,George Casey,George,Casey,📸 Capturing life's moments | Fashion enthusiast | Blevinstown,"Lake Joseph, Montserrat",,Fashion,38405,213,30,31,34,138,74,7.89,False,True,False,2023-10-31,2025-06-05,https://example.com/profile_659.jpg,False
ig_0660,juliesmith358,Julie Smith,Julie,Smith,✨ Fashion lover | Sharing my journey | DM for collabs,"Travisberg, Micronesia",https://www.harris.info/,Fashion,2869,1225,80,88,33,345,69,6.58,True,True,False,2024-09-26,2025-06-02,https://example.com/profile_660.jpg,False
ig_0661,matthewsnyder336,Matthew Snyder,Matthew,Snyder,✨ Travel lover | Sharing my journey | DM for collabs,"Crosbyberg, New Zealand",,Travel,46934,994,231,51,4,937,44,7.53,False,True,False,2020-03-25,2025-06-03,https://example.com/profile_661.jpg,False
ig_0662,jacoblove776,Jacob Love,Jacob,Love,✨ Beauty lover | Sharing my journey | DM for collabs,"Lake Sarahhaven, Iran",http://roberts.com/,Beauty,5268,494,726,44,32,747,77,3.81,True,True,False,2023-10-07,2025-06-06,https://example.com/profile_662.jpg,False
ig_0663,josebarnes248,Jose Barnes,Jose,Barnes,📸 Capturing life's moments | Travel enthusiast | Melaniefort,"Shannonfurt, Puerto Rico",,Travel,35787,708,914,96,27,102,47,5.43,False,False,True,2025-04-09,2025-06-07,https://example.com/profile_663.jpg,False
ig_0664,bobbyriley89,Bobby Riley,Bobby,Riley,💫 Education creator | Monicahaven based | Spreading positivity,"Ryanview, Costa Rica",http://www.murphy-randall.biz/,Education,15789,1247,519,72,11,375,45,6.53,True,True,False,2023-11-16,2025-06-02,https://example.com/profile_664.jpg,False
ig_0665,angelicaschmidt298,Angelica Schmidt,Angelica,Schmidt,💫 Music creator | Lunafurt based | Spreading positivity,"Ronaldbury, Barbados",http://haley.com/,Music,40302,137,695,17,32,942,31,4.3,True,False,True,2024-03-07,2025-06-01,https://example.com/profile_665.jpg,False
ig_0666,christopherdavis876,Christopher Davis,Christopher,Davis,🎯 Photography | Entrepreneur | Building dreams one post at a time,"Timothyshire, Falkland Islands (Malvinas)",,Photography,42708,824,439,0,21,946,32,3.06,True,False,False,2022-10-04,2025-06-04,https://example.com/profile_666.jpg,False
ig_0667,nicolemolina263,Nicole Molina,Nicole,Molina,💫 Food creator | East Williamborough based | Spreading positivity,"Davidview, Togo",,Food,6970,1326,733,59,20,659,27,3.34,False,False,False,2025-05-23,2025-06-05,https://example.com/profile_667.jpg,False
ig_0668,veronicamorris44,Veronica Morris,Veronica,Morris,📸 Capturing life's moments | Health enthusiast | New Gary,"Kyleshire, Rwanda",,Health,43961,1197,579,0,8,512,28,1.06,True,False,False,2023-06-18,2025-06-02,https://example.com/profile_668.jpg,False
ig_0669,lisasimon214,Lisa Simon,Lisa,Simon,✨ Sports lover | Sharing my journey | DM for collabs,"New John, Guinea-Bissau",http://lewis-brown.org/,Sports,33465,1836,124,33,40,275,87,2.89,True,True,False,2020-02-01,2025-06-02,https://example.com/profile_669.jpg,False
ig_0670,dianelong814,Diane Long,Diane,Long,📸 Capturing life's moments | Art enthusiast | Port Angelahaven,"Briggshaven, San Marino",,Art,37791,1682,65,53,31,421,34,5.87,True,True,True,2023-08-06,2025-06-06,https://example.com/profile_670.jpg,False
ig_0671,martinbarker518,Martin Barker,Martin,Barker,🌟 Nature | Living my best life | Follow for daily inspiration,"Kimside, Panama",http://www.escobar.com/,Nature,33467,980,803,34,20,782,45,1.78,True,False,False,2021-08-25,2025-06-02,https://example.com/profile_671.jpg,False
ig_0672,nathanielwilliams140,Nathaniel Williams,Nathaniel,Williams,📸 Capturing life's moments | Pets enthusiast | Ronaldport,"Washingtonchester, Northern Mariana Islands",,Pets,12980,93,677,54,35,992,72,7.9,True,False,False,2021-05-25,2025-06-01,https://example.com/profile_672.jpg,False
ig_0673,stacyramirez795,Stacy Ramirez,Stacy,Ramirez,✨ Travel lover | Sharing my journey | DM for collabs,"Autumnshire, Lebanon",,Travel,13748,1259,535,97,33,932,9,4.55,True,False,False,2020-02-11,2025-06-01,https://example.com/profile_673.jpg,False
ig_0674,michaelgonzalez668,Michael Gonzalez,Michael,Gonzalez,🎯 Health | Entrepreneur | Building dreams one post at a time,"Carolburgh, Uzbekistan",,Health,15437,489,434,36,48,496,58,1.1,False,True,True,2021-06-16,2025-06-05,https://example.com/profile_674.jpg,False
ig_0675,joshuaerickson735,Joshua Erickson,Joshua,Erickson,🎯 Lifestyle | Entrepreneur | Building dreams one post at a time,"Tarafurt, Poland",,Lifestyle,7487,1979,994,44,12,534,82,7.11,True,True,True,2024-07-13,2025-06-07,https://example.com/profile_675.jpg,False
ig_0676,roymorris406,Roy Morris,Roy,Morris,🌟 Fitness | Living my best life | Follow for daily inspiration,"Colemanmouth, Czech Republic",,Fitness,11035,130,966,33,4,680,22,7.04,True,True,True,2019-07-31,2025-06-03,https://example.com/profile_676.jpg,False
ig_0677,kristinjones742,Kristin Jones,Kristin,Jones,💫 Health creator | Kimberlychester based | Spreading positivity,"Oliviafurt, Kazakhstan",,Health,579,599,796,35,4,30,8,5.95,False,False,True,2021-09-01,2025-06-03,https://example.com/profile_677.jpg,False
ig_0678,savannahsmith579,Savannah Smith,Savannah,Smith,✨ Art lover | Sharing my journey | DM for collabs,"North Mary, Indonesia",,Art,15841,1770,584,82,4,70,80,4.38,False,True,True,2023-09-16,2025-06-06,https://example.com/profile_678.jpg,False
ig_0679,christopherdoyle148,Christopher Doyle,Christopher,Doyle,🎯 Technology | Entrepreneur | Building dreams one post at a time,"West Duane, Malta",https://www.barton-greene.info/,Technology,1945,1252,767,94,35,496,20,6.21,False,False,True,2020-06-26,2025-06-04,https://example.com/profile_679.jpg,False
ig_0680,ashleymeyer188,Ashley Meyer,Ashley,Meyer,🌟 Photography | Living my best life | Follow for daily inspiration,"Port Cynthiahaven, Antigua and Barbuda",,Photography,32606,1774,325,18,11,306,2,2.86,True,True,False,2019-08-19,2025-06-06,https://example.com/profile_680.jpg,False
